FID,res_bldg_cnt,res_gwh,lmi_bldg_cnt,lmi_gwh,lmi_pct_gwh,lmi_pct_bldg,name,state_abbr,gid
pv_rooftop_county_lmi_pct_gwh.1246,7507.9983,81.3581,2859.31,33.9749,41.76,38.08,Charlevoix,MI,1246
pv_rooftop_county_lmi_pct_gwh.855,3664.0004,40.0676,1594.4229,17.9912,44.9,43.52,Mitchell,IA,855
pv_rooftop_county_lmi_pct_gwh.863,3081,34.2023,1287.7934,14.7453,43.11,41.8,Palo Alto,IA,863
pv_rooftop_county_lmi_pct_gwh.2916,9237.9995,231.0234,1830.7241,58.0418,25.12,19.82,Alexandria,VA,2916
pv_rooftop_county_lmi_pct_gwh.1294,292469.996,3822.1795,84313.9449,1240.4355,32.45,28.83,Oakland,MI,1294
pv_rooftop_county_lmi_pct_gwh.1404,3114.0001,37.8374,1423.1019,17.6552,46.66,45.7,Amite,MS,1404
pv_rooftop_county_lmi_pct_gwh.1377,1181.9997,12.6304,473.1897,5.5731,44.12,40.03,Red Lake,MN,1377
pv_rooftop_county_lmi_pct_gwh.1395,5318.0013,61.6123,1949.3938,24.674,40.05,36.66,Waseca,MN,1395
pv_rooftop_county_lmi_pct_gwh.1405,4676.9996,57.2721,1954.085,25.7226,44.91,41.78,Attala,MS,1405
pv_rooftop_county_lmi_pct_gwh.1505,22946.9997,294.7945,6993.566,102.0396,34.61,30.48,Christian,MO,1505
pv_rooftop_county_lmi_pct_gwh.1525,7311.9998,90.1925,2919.5559,38.1671,42.32,39.93,Henry,MO,1525
pv_rooftop_county_lmi_pct_gwh.1533,57331.0002,693.6725,22765.349,292.9485,42.23,39.71,Jefferson,MO,1533
pv_rooftop_county_lmi_pct_gwh.1534,13351.0003,207.7769,4786.2099,92.326,44.44,35.85,Johnson,MO,1534
pv_rooftop_county_lmi_pct_gwh.1575,90220.002,1260.8777,24813.4974,378.9529,30.05,27.5,St. Charles,MO,1575
pv_rooftop_county_lmi_pct_gwh.1610,2492.9997,28.5854,1150.567,14.532,50.84,46.15,Deer Lodge,MT,1610
pv_rooftop_county_lmi_pct_gwh.1613,21822.0002,246.1963,8730.1887,105.5715,42.88,40.01,Flathead,MT,1613
pv_rooftop_county_lmi_pct_gwh.2679,177,2.2653,67.5276,0.8642,38.15,38.15,McMullen,TX,2679
pv_rooftop_county_lmi_pct_gwh.1631,1234,13.2648,579.1405,6.3821,48.11,46.93,Musselshell,MT,1631
pv_rooftop_county_lmi_pct_gwh.1632,4456.9999,51.2911,1828.7064,21.9942,42.88,41.03,Park,MT,1632
pv_rooftop_county_lmi_pct_gwh.1634,1207.9999,13.2486,639.1479,7.2122,54.44,52.91,Phillips,MT,1634
pv_rooftop_county_lmi_pct_gwh.2712,1736.0001,29.4123,895.3384,15.2342,51.8,51.57,Presidio,TX,2712
pv_rooftop_county_lmi_pct_gwh.1667,7963.0008,91.1363,2696.751,32.302,35.44,33.87,Cass,NE,1667
pv_rooftop_county_lmi_pct_gwh.2567,891,12.776,390.9147,5.6716,44.39,43.87,Collingsworth,TX,2567
pv_rooftop_county_lmi_pct_gwh.1709,56614.9981,761.7698,18732.8643,294.8265,38.7,33.09,Lancaster,NE,1709
pv_rooftop_county_lmi_pct_gwh.2801,7268.0003,108.4389,2409.9818,38.1787,35.21,33.16,Uintah,UT,2801
pv_rooftop_county_lmi_pct_gwh.2161,1095.9999,13.8648,382.4184,4.9721,35.86,34.89,Harper,OK,2161
pv_rooftop_county_lmi_pct_gwh.41,30123.0004,466.3766,12229.9129,222.0458,47.61,40.6,Lee,AL,41
pv_rooftop_county_lmi_pct_gwh.1785,62834.002,1045.2209,19167.3917,352.1468,33.69,30.5,Mercer,NJ,1785
pv_rooftop_county_lmi_pct_gwh.2071,26932.9994,276.8081,7689.4103,83.3356,30.11,28.55,Geauga,OH,2071
pv_rooftop_county_lmi_pct_gwh.1806,662.0002,12.3183,334.7088,6.7572,54.85,50.56,Guadalupe,NM,1806
pv_rooftop_county_lmi_pct_gwh.3029,1908,19.0337,783.8273,8.0785,42.44,41.08,Pleasants,WV,3029
pv_rooftop_county_lmi_pct_gwh.1375,3535.9996,40.227,1347.2283,16.4469,40.89,38.1,Pope,MN,1375
pv_rooftop_county_lmi_pct_gwh.1880,339009.0074,4432.1834,118025.5509,1660.2614,37.46,34.81,Suffolk,NY,1880
pv_rooftop_county_lmi_pct_gwh.1893,3316.9996,37.1177,1385.5189,16.2335,43.74,41.77,Alleghany,NC,1893
pv_rooftop_county_lmi_pct_gwh.1908,36474.9979,512.7796,12785.978,199.6881,38.94,35.05,Catawba,NC,1908
pv_rooftop_county_lmi_pct_gwh.3015,8751.0002,94.2585,3870.3535,42.853,45.46,44.23,Logan,WV,3015
pv_rooftop_county_lmi_pct_gwh.1909,18576.9987,229.586,7250.6754,93.7562,40.84,39.03,Chatham,NC,1909
pv_rooftop_county_lmi_pct_gwh.2025,1349.9995,16.11,670.7861,8.6489,53.69,49.69,Pierce,ND,2025
pv_rooftop_county_lmi_pct_gwh.2731,4816.0004,67.0038,1584.9224,22.8822,34.15,32.91,Scurry,TX,2731
pv_rooftop_county_lmi_pct_gwh.2317,6204.9997,74.4268,2802.9508,35.3585,47.51,45.17,Abbeville,SC,2317
pv_rooftop_county_lmi_pct_gwh.173,5811.9999,87.6897,2616.0856,43.3995,49.49,45.01,St. Francis,AR,173
pv_rooftop_county_lmi_pct_gwh.437,703.0002,8.4015,350.8123,4.2683,50.8,49.9,Echols,GA,437
pv_rooftop_county_lmi_pct_gwh.2136,5314.9997,78.5322,2281.8093,35.5123,45.22,42.93,Beckham,OK,2136
pv_rooftop_county_lmi_pct_gwh.2146,1734.0001,22.0271,788.1185,10.5567,47.93,45.45,Coal,OK,2146
pv_rooftop_county_lmi_pct_gwh.2965,637.0002,7.1527,304.2586,3.5896,50.19,47.76,Garfield,WA,2965
pv_rooftop_county_lmi_pct_gwh.608,4049,46.1043,1709.8409,20.152,43.71,42.23,Clay,IL,608
pv_rooftop_county_lmi_pct_gwh.507,1860.0001,24.0795,966.7115,12.7183,52.82,51.97,Randolph,GA,507
pv_rooftop_county_lmi_pct_gwh.2172,8643.9999,106.0707,3518.7264,45.1766,42.59,40.71,Lincoln,OK,2172
pv_rooftop_county_lmi_pct_gwh.2191,18887.0018,302.619,8652.1909,157.7903,52.14,45.81,Payne,OK,2191
pv_rooftop_county_lmi_pct_gwh.2461,84908.9988,1211.63,32108.6281,526.0907,43.42,37.82,Hamilton,TN,2461
pv_rooftop_county_lmi_pct_gwh.2468,8433.0009,98.5293,3448.6757,42.6433,43.28,40.89,Henry,TN,2468
pv_rooftop_county_lmi_pct_gwh.2471,4837.0012,54.7419,2039.7246,24.1002,44.03,42.17,Humphreys,TN,2471
pv_rooftop_county_lmi_pct_gwh.2482,12449.9999,155.6789,5164.4939,71.0127,45.61,41.48,McMinn,TN,2482
pv_rooftop_county_lmi_pct_gwh.2550,11300.9993,164.442,4328.7448,68.1503,41.44,38.3,Burnet,TX,2550
pv_rooftop_county_lmi_pct_gwh.2437,7482.9992,90.8332,3163.7075,40.9087,45.04,42.28,Carroll,TN,2437
pv_rooftop_county_lmi_pct_gwh.2930,29142.9981,392.4506,12067.5109,179.0047,45.61,41.41,Hampton,VA,2930
pv_rooftop_county_lmi_pct_gwh.2007,582.0001,6.4821,294.7861,3.3269,51.32,50.65,Golden Valley,ND,2007
pv_rooftop_county_lmi_pct_gwh.3027,10998.9997,142.0211,4462.8228,65.6695,46.24,40.57,Ohio,WV,3027
pv_rooftop_county_lmi_pct_gwh.2657,1436.9998,19.8345,673.3097,9.5401,48.1,46.86,Kimble,TX,2657
pv_rooftop_county_lmi_pct_gwh.2963,1702.9998,16.7032,808.7534,8.2969,49.67,47.49,Ferry,WA,2963
pv_rooftop_county_lmi_pct_gwh.2722,22391.001,279.6106,5651.2481,72.7437,26.02,25.24,Rockwall,TX,2722
pv_rooftop_county_lmi_pct_gwh.3003,1657.0004,17.1517,739.3573,8.0558,46.97,44.62,Gilmer,WV,3003
pv_rooftop_county_lmi_pct_gwh.2823,5050.999,54.1564,1983.7332,21.9002,40.44,39.27,Alleghany,VA,2823
pv_rooftop_county_lmi_pct_gwh.2638,569.9998,8.3928,342.3116,5.0495,60.16,60.05,Hudspeth,TX,2638
pv_rooftop_county_lmi_pct_gwh.1104,4081.9998,45.8558,1618.7633,19.3312,42.16,39.66,Trigg,KY,1104
pv_rooftop_county_lmi_pct_gwh.2996,3565.0005,36.5685,1608.9323,16.8093,45.97,45.13,Braxton,WV,2996
pv_rooftop_county_lmi_pct_gwh.2868,2158.0001,23.5459,972.1957,10.6525,45.24,45.05,King and Queen,VA,2868
pv_rooftop_county_lmi_pct_gwh.790,2643,30.4405,1120.6438,13.4231,44.1,42.4,Adair,IA,790
pv_rooftop_county_lmi_pct_gwh.2341,4104.9993,51.3719,1844.3116,23.8854,46.5,44.93,Hampton,SC,2341
pv_rooftop_county_lmi_pct_gwh.2343,4888.9993,62.4999,1846.5411,24.0995,38.56,37.77,Jasper,SC,2343
pv_rooftop_county_lmi_pct_gwh.2346,14213.9987,172.5584,5780.2643,74.3091,43.06,40.67,Laurens,SC,2346
pv_rooftop_county_lmi_pct_gwh.3138,9212.9998,142.6881,3406.6865,58.1431,40.75,36.98,Sweetwater,WY,3138
pv_rooftop_county_lmi_pct_gwh.731,23826.0013,304.662,9355.2531,132.025,43.33,39.26,Howard,IN,731
pv_rooftop_county_lmi_pct_gwh.740,21222,253.579,7912.6675,102.2207,40.31,37.29,Kosciusko,IN,740
pv_rooftop_county_lmi_pct_gwh.743,30100.9997,373.7248,11670.0734,163.2639,43.69,38.77,LaPorte,IN,743
pv_rooftop_county_lmi_pct_gwh.30,7678.9993,97.8157,3233.2844,44.6452,45.64,42.11,Franklin,AL,30
pv_rooftop_county_lmi_pct_gwh.259,1519,19.7103,806.5918,10.8534,55.06,53.1,Custer,CO,259
pv_rooftop_county_lmi_pct_gwh.1711,307.9999,3.487,131.6917,1.491,42.76,42.76,Logan,NE,1711
pv_rooftop_county_lmi_pct_gwh.135,4942,55.5673,1798.2908,21.056,37.89,36.39,Franklin,AR,135
pv_rooftop_county_lmi_pct_gwh.2365,773.9999,9.1753,377.2284,4.5601,49.7,48.74,Bennett,SD,2365
pv_rooftop_county_lmi_pct_gwh.2692,6282.9997,83.4084,2544.6625,35.0507,42.02,40.5,Montague,TX,2692
pv_rooftop_county_lmi_pct_gwh.1352,3825.0002,39.9484,1553.2258,17.0744,42.74,40.61,Lake,MN,1352
pv_rooftop_county_lmi_pct_gwh.2377,881.0003,10.4706,558.439,6.807,65.01,63.39,Corson,SD,2377
pv_rooftop_county_lmi_pct_gwh.2756,11457.0011,185.1728,4649.6047,79.9411,43.17,40.58,Val Verde,TX,2756
pv_rooftop_county_lmi_pct_gwh.2757,13391.9976,168.6467,5247.389,68.7077,40.74,39.18,Van Zandt,TX,2757
pv_rooftop_county_lmi_pct_gwh.2531,7864.0007,99.7269,3178.5533,42.0276,42.14,40.42,Austin,TX,2531
pv_rooftop_county_lmi_pct_gwh.2427,5772,77.8887,2403.4562,36.6872,47.1,41.64,Yankton,SD,2427
pv_rooftop_county_lmi_pct_gwh.2431,3880.0008,42.4339,1730.8108,19.6831,46.39,44.61,Benton,TN,2431
pv_rooftop_county_lmi_pct_gwh.2433,31581.9967,390.3373,12921.3312,171.8308,44.02,40.91,Blount,TN,2433
pv_rooftop_county_lmi_pct_gwh.2438,14151.9988,175.4754,6610.9947,87.9949,50.15,46.71,Carter,TN,2438
pv_rooftop_county_lmi_pct_gwh.3075,22681.9993,311.2121,7898.507,127.4417,40.95,34.82,Jefferson,WI,3075
pv_rooftop_county_lmi_pct_gwh.3101,43530.9996,580.1047,15461.5411,239.6194,41.31,35.52,Rock,WI,3101
pv_rooftop_county_lmi_pct_gwh.3106,12395.9992,145.7135,4841.6177,61.8118,42.42,39.06,Shawano,WI,3106
pv_rooftop_county_lmi_pct_gwh.3113,4992.0001,56.2482,2215.6452,26.916,47.85,44.38,Washburn,WI,3113
pv_rooftop_county_lmi_pct_gwh.3096,12617.0011,147.2351,4697.7829,59.7435,40.58,37.23,Polk,WI,3096
pv_rooftop_county_lmi_pct_gwh.489,6387.9995,78.6778,2544.0759,33.4898,42.57,39.83,Monroe,GA,489
pv_rooftop_county_lmi_pct_gwh.503,2565.9999,31.8187,1055.0876,13.7968,43.36,41.12,Pulaski,GA,503
pv_rooftop_county_lmi_pct_gwh.1669,1369.9999,16.8969,485.2312,6.0314,35.7,35.42,Chase,NE,1669
pv_rooftop_county_lmi_pct_gwh.508,37462.0007,631.0898,17769.8506,309.8972,49.11,47.43,Richmond,GA,508
pv_rooftop_county_lmi_pct_gwh.2840,2770.9996,32.0064,1344.798,16.0287,50.08,48.53,Charlotte,VA,2840
pv_rooftop_county_lmi_pct_gwh.2876,4054.0001,45.5175,1748.6081,20.3547,44.72,43.13,Madison,VA,2876
pv_rooftop_county_lmi_pct_gwh.3131,4875.9997,58.0984,1673.1276,21.0148,36.17,34.31,Lincoln,WY,3131
pv_rooftop_county_lmi_pct_gwh.3132,17574.0007,254.1707,6849.9504,108.8112,42.81,38.98,Natrona,WY,3132
pv_rooftop_county_lmi_pct_gwh.3135,2611.9998,31.8031,1413.6375,17.8678,56.18,54.12,Platte,WY,3135
pv_rooftop_county_lmi_pct_gwh.3137,2664.9999,29.1577,848.4701,9.8382,33.74,31.84,Sublette,WY,3137
pv_rooftop_county_lmi_pct_gwh.57,13080.9996,191.994,5691.5428,90.4225,47.1,43.51,Russell,AL,57
pv_rooftop_county_lmi_pct_gwh.71,2639.0008,18.7033,1449.6554,10.2918,55.03,54.93,Bethel,AK,71
pv_rooftop_county_lmi_pct_gwh.78,5398.0009,59.4573,1198.8008,16.7706,28.21,22.21,Juneau,AK,78
pv_rooftop_county_lmi_pct_gwh.104,832845.0125,15212.1867,297427.1632,5903.1225,38.81,35.71,Maricopa,AZ,104
pv_rooftop_county_lmi_pct_gwh.154,17517.9997,228.2559,6245.9616,89.7616,39.32,35.65,Lonoke,AR,154
pv_rooftop_county_lmi_pct_gwh.175,2896.9999,34.5998,1200.801,15.4299,44.6,41.45,Scott,AR,175
pv_rooftop_county_lmi_pct_gwh.176,2144,24.2001,900.1883,10.5468,43.58,41.99,Searcy,AR,176
pv_rooftop_county_lmi_pct_gwh.231,43960.9973,634.531,18226.0344,288.7765,45.51,41.46,Shasta,CA,231
pv_rooftop_county_lmi_pct_gwh.232,919.0002,10.8916,413.1308,5.0097,46,44.95,Sierra,CA,232
pv_rooftop_county_lmi_pct_gwh.235,120626.0017,1924.5444,47666.2109,833.501,43.31,39.52,Sonoma,CA,235
pv_rooftop_county_lmi_pct_gwh.295,3511.9996,50.8888,1710.384,26.2678,51.62,48.7,Prowers,CO,295
pv_rooftop_county_lmi_pct_gwh.326,313671.0025,7351.7883,137429.4511,3351.2964,45.58,43.81,Broward,FL,326
pv_rooftop_county_lmi_pct_gwh.1755,871.0001,13.5808,311.9221,5.2941,38.98,35.81,Lander,NV,1755
pv_rooftop_county_lmi_pct_gwh.137,24949.9983,323.7135,10222.2473,142.0018,43.87,40.97,Garland,AR,137
pv_rooftop_county_lmi_pct_gwh.428,4170.9991,46.8176,1775.6519,20.7746,44.37,42.57,Dade,GA,428
pv_rooftop_county_lmi_pct_gwh.520,1807.9997,23.5161,924.779,12.0182,51.11,51.15,Taylor,GA,520
pv_rooftop_county_lmi_pct_gwh.525,6431.9991,95.4301,2911.7793,47.9335,50.23,45.27,Toombs,GA,525
pv_rooftop_county_lmi_pct_gwh.2447,134577.997,2457.5682,53376.4311,1124.0947,45.74,39.66,Davidson,TN,2447
pv_rooftop_county_lmi_pct_gwh.799,6512.0007,74.9489,2595.2271,31.8689,42.52,39.85,Buchanan,IA,799
pv_rooftop_county_lmi_pct_gwh.3046,23754.9984,276.7948,9060.9264,116.6081,42.13,38.14,Wood,WV,3046
pv_rooftop_county_lmi_pct_gwh.2453,4595.9992,49.8918,2254.6959,25.2909,50.69,49.06,Fentress,TN,2453
pv_rooftop_county_lmi_pct_gwh.788,7546.9998,85.9434,2826.1459,34.2777,39.88,37.45,White,IN,788
pv_rooftop_county_lmi_pct_gwh.3031,8271.0009,84.4387,3784.9126,40.348,47.78,45.76,Preston,WV,3031
pv_rooftop_county_lmi_pct_gwh.591,3547.001,34.2879,1553.7114,16.0713,46.87,43.8,Shoshone,ID,591
pv_rooftop_county_lmi_pct_gwh.598,4562,52.6298,1907.3443,23.1669,44.02,41.81,Bond,IL,598
pv_rooftop_county_lmi_pct_gwh.616,6119,76.6018,2460.2319,33.1334,43.25,40.21,Douglas,IL,616
pv_rooftop_county_lmi_pct_gwh.628,2466,28.8068,1036.9622,12.503,43.4,42.05,Hamilton,IL,628
pv_rooftop_county_lmi_pct_gwh.781,26677.0015,362.1273,11316.7077,173.6439,47.95,42.42,Vigo,IN,781
pv_rooftop_county_lmi_pct_gwh.784,17608.9985,212.3619,4918.8899,67.603,31.83,27.93,Warrick,IN,784
pv_rooftop_county_lmi_pct_gwh.3122,9265.0008,136.9987,2568.22,45.6846,33.35,27.72,Campbell,WY,3122
pv_rooftop_county_lmi_pct_gwh.849,3797.0006,40.8686,1321.4371,14.564,35.64,34.8,Lyon,IA,849
pv_rooftop_county_lmi_pct_gwh.852,9825.9987,119.5953,3847.9703,51.0103,42.65,39.16,Marion,IA,852
pv_rooftop_county_lmi_pct_gwh.853,11278.0011,141.5167,3983.7769,55.206,39.01,35.32,Marshall,IA,853
pv_rooftop_county_lmi_pct_gwh.854,4363,51.8302,1553.7317,19.6263,37.87,35.61,Mills,IA,854
pv_rooftop_county_lmi_pct_gwh.917,7422.9997,119.5105,2766.0038,50.1284,41.94,37.26,Ford,KS,917
pv_rooftop_county_lmi_pct_gwh.993,34652.9982,452.1726,19141.923,261.2107,57.77,55.24,Wyandotte,KS,993
pv_rooftop_county_lmi_pct_gwh.1004,7289.0014,101.8549,2936.642,46.4075,45.56,40.29,Boyle,KY,1004
pv_rooftop_county_lmi_pct_gwh.1101,4623.9999,52.5914,1436.2329,17.8153,33.87,31.06,Spencer,KY,1101
pv_rooftop_county_lmi_pct_gwh.1119,8177,97.6449,3630.9707,45.248,46.34,44.4,Beauregard,LA,1119
pv_rooftop_county_lmi_pct_gwh.1148,8641.0009,122.1863,4000.9397,64.5199,52.8,46.3,Natchitoches,LA,1148
pv_rooftop_county_lmi_pct_gwh.1253,8325.9998,87.0194,3327.837,36.3292,41.75,39.97,Dickinson,MI,1253
pv_rooftop_county_lmi_pct_gwh.1254,28179.9984,408.0999,9423.4742,152.9837,37.49,33.44,Eaton,MI,1254
pv_rooftop_county_lmi_pct_gwh.1286,7914.001,84.6851,3319.0718,37.9747,44.84,41.94,Menominee,MI,1286
pv_rooftop_county_lmi_pct_gwh.1323,9561.9996,103.1133,3582.9745,42.1075,40.84,37.47,Carlton,MN,1323
pv_rooftop_county_lmi_pct_gwh.1344,10206.9995,116.3916,4465.6172,53.8547,46.27,43.75,Isanti,MN,1344
pv_rooftop_county_lmi_pct_gwh.1546,2636.0003,30.2912,1192.7266,14.2652,47.09,45.25,Maries,MO,1546
pv_rooftop_county_lmi_pct_gwh.1549,6842.9994,79.7446,2873.4595,34.7636,43.59,41.99,Miller,MO,1549
pv_rooftop_county_lmi_pct_gwh.1608,600,6.0083,240.8594,2.5025,41.65,40.14,Daniels,MT,1608
pv_rooftop_county_lmi_pct_gwh.3053,4207.0001,47.8136,1596.9835,19.8887,41.6,37.96,Buffalo,WI,3053
pv_rooftop_county_lmi_pct_gwh.1655,9511.0005,131.0849,3945.9563,60.079,45.83,41.49,Adams,NE,1655
pv_rooftop_county_lmi_pct_gwh.1677,2502.0001,32.2489,1155.3791,16.688,51.75,46.18,Dawes,NE,1677
pv_rooftop_county_lmi_pct_gwh.1683,769.9998,9.8396,346.7769,4.4585,45.31,45.04,Dundy,NE,1683
pv_rooftop_county_lmi_pct_gwh.1685,1249.9998,14.4915,530.7862,6.2298,42.99,42.46,Franklin,NE,1685
pv_rooftop_county_lmi_pct_gwh.1691,610,7.2892,188.5944,2.2132,30.36,30.92,Gosper,NE,1691
pv_rooftop_county_lmi_pct_gwh.1764,9527.0004,169.3919,3895.2913,78.7682,46.5,40.89,Carson City,NV,1764
pv_rooftop_county_lmi_pct_gwh.1852,71189.0007,2060.2067,37343.2926,1165.1211,56.55,52.46,Kings,NY,1852
pv_rooftop_county_lmi_pct_gwh.1861,52816.9995,733.7545,19327.6765,329.324,44.88,36.59,Oneida,NY,1861
pv_rooftop_county_lmi_pct_gwh.1867,14116.9993,174.4539,5586.21,78.5249,45.01,39.57,Otsego,NY,1867
pv_rooftop_county_lmi_pct_gwh.2149,4124.0003,49.9487,1800.1444,22.5272,45.1,43.65,Craig,OK,2149
pv_rooftop_county_lmi_pct_gwh.2418,837.9999,9.5207,321.6996,3.756,39.45,38.39,Sanborn,SD,2418
pv_rooftop_county_lmi_pct_gwh.2395,2388.9998,27.2117,1004.2537,11.8239,43.45,42.04,Hutchinson,SD,2395
pv_rooftop_county_lmi_pct_gwh.2480,9090.0001,111.399,3631.3813,48.1673,43.24,39.95,Lincoln,TN,2480
pv_rooftop_county_lmi_pct_gwh.2484,5166.9998,61.3536,2235.1098,27.5207,44.86,43.26,Macon,TN,2484
pv_rooftop_county_lmi_pct_gwh.2585,5393.999,67.9467,2239.2972,29.1769,42.94,41.51,DeWitt,TX,2585
pv_rooftop_county_lmi_pct_gwh.1675,3953.9994,48.782,1680.6281,21.0481,43.15,42.5,Custer,NE,1675
pv_rooftop_county_lmi_pct_gwh.1693,838.0002,9.5316,373.3961,4.2688,44.79,44.56,Greeley,NE,1693
pv_rooftop_county_lmi_pct_gwh.1694,13919.0011,212.2496,5168.7024,89.7442,42.28,37.13,Hall,NE,1694
pv_rooftop_county_lmi_pct_gwh.3108,6121.0002,70.2664,2525.1215,31.7297,45.16,41.25,Taylor,WI,3108
pv_rooftop_county_lmi_pct_gwh.2780,21013.0012,358.7622,7987.3325,171.0071,47.67,38.01,Cache,UT,2780
pv_rooftop_county_lmi_pct_gwh.2673,6218.9998,87.8831,2655.2855,39.2092,44.62,42.7,Llano,TX,2673
pv_rooftop_county_lmi_pct_gwh.2730,693.9998,10.5836,254.1255,4.414,41.71,36.62,Schleicher,TX,2730
pv_rooftop_county_lmi_pct_gwh.2976,14031.0018,124.3198,5328.4204,48.899,39.33,37.98,Mason,WA,2976
pv_rooftop_county_lmi_pct_gwh.571,5985.001,95.8591,2229.8953,40.1475,41.88,37.26,Elmore,ID,571
pv_rooftop_county_lmi_pct_gwh.3130,20902.0007,287.6364,7736.739,111.3799,38.72,37.01,Laramie,WY,3130
pv_rooftop_county_lmi_pct_gwh.572,3225.0004,38.6274,1447.1583,17.984,46.56,44.87,Franklin,ID,572
pv_rooftop_county_lmi_pct_gwh.2711,24733.0007,360.0372,12602.2778,193.186,53.66,50.95,Potter,TX,2711
pv_rooftop_county_lmi_pct_gwh.2725,2176.9995,25.0656,1117.5522,13.2436,52.84,51.33,Sabine,TX,2725
pv_rooftop_county_lmi_pct_gwh.2755,6118.9999,80.269,2682.3657,36.2976,45.22,43.84,Uvalde,TX,2755
pv_rooftop_county_lmi_pct_gwh.2784,4157.0003,58.4741,1450.7792,21.2775,36.39,34.9,Duchesne,UT,2784
pv_rooftop_county_lmi_pct_gwh.1070,2080.0003,21.9445,1080.8352,11.8681,54.08,51.96,Magoffin,KY,1070
pv_rooftop_county_lmi_pct_gwh.699,90604.0002,1093.551,31932.8771,426.3171,38.98,35.24,Allen,IN,699
pv_rooftop_county_lmi_pct_gwh.2789,2468.9995,31.9508,1029.1327,13.7919,43.17,41.68,Juab,UT,2789
pv_rooftop_county_lmi_pct_gwh.2798,5072.9996,68.5809,2362.6305,33.4113,48.72,46.57,Sevier,UT,2798
pv_rooftop_county_lmi_pct_gwh.419,1535.0003,21.3621,803.5019,12.3625,57.87,52.35,Clinch,GA,419
pv_rooftop_county_lmi_pct_gwh.2243,451.0001,4.7688,220.7304,2.3245,48.74,48.94,Wheeler,OR,2243
pv_rooftop_county_lmi_pct_gwh.2568,5716.0001,69.1819,2329.5968,28.578,41.31,40.76,Colorado,TX,2568
pv_rooftop_county_lmi_pct_gwh.997,2245.9996,26.5868,969.4434,12.0007,45.14,43.16,Ballard,KY,997
pv_rooftop_county_lmi_pct_gwh.703,17064,215.5856,4951.919,68.8684,31.94,29.02,Boone,IN,703
pv_rooftop_county_lmi_pct_gwh.2818,14095.0011,177.9102,5061.8129,72.8551,40.95,35.91,Washington,VT,2818
pv_rooftop_county_lmi_pct_gwh.2872,6400.0002,71.1239,3281.663,38.0891,53.55,51.28,Lee,VA,2872
pv_rooftop_county_lmi_pct_gwh.2917,4442,68.72,2003.7594,33.5296,48.79,45.11,Bristol,VA,2917
pv_rooftop_county_lmi_pct_gwh.2942,3285.0004,47.4972,823.0182,12.3295,25.96,25.05,Poquoson,VA,2942
pv_rooftop_county_lmi_pct_gwh.2972,10118.0001,135.1659,4256.2634,68.2429,50.49,42.07,Kittitas,WA,2972
pv_rooftop_county_lmi_pct_gwh.1303,8598.0005,84.9106,4146.8786,42.0542,49.53,48.23,Roscommon,MI,1303
pv_rooftop_county_lmi_pct_gwh.1304,53477.0015,649.2293,20758.2183,285.3705,43.96,38.82,Saginaw,MI,1304
pv_rooftop_county_lmi_pct_gwh.3103,22271.9999,300.9462,7430.1037,116.3538,38.66,33.36,St. Croix,WI,3103
pv_rooftop_county_lmi_pct_gwh.1270,58932.0021,793.847,21575.3869,350.1868,44.11,36.61,Kalamazoo,MI,1270
pv_rooftop_county_lmi_pct_gwh.719,21028.9998,249.6241,7588.9929,102.915,41.23,36.09,Floyd,IN,719
pv_rooftop_county_lmi_pct_gwh.724,20645.9982,236.3953,9422.568,112.7272,47.69,45.64,Grant,IN,724
pv_rooftop_county_lmi_pct_gwh.7,4491.9997,64.2106,1988.272,31.1025,48.44,44.26,Butler,AL,7
pv_rooftop_county_lmi_pct_gwh.14,3126.9999,40.6415,1365.807,18.9607,46.65,43.68,Clay,AL,14
pv_rooftop_county_lmi_pct_gwh.16,12922.0006,179.77,5441.7832,82.2265,45.74,42.11,Coffee,AL,16
pv_rooftop_county_lmi_pct_gwh.831,5476.0003,66.7047,2115.2154,27.4782,41.19,38.63,Hardin,IA,831
pv_rooftop_county_lmi_pct_gwh.19,2433,28.4266,1186.2477,14.1721,49.86,48.76,Coosa,AL,19
pv_rooftop_county_lmi_pct_gwh.2374,1184,13.8549,533.6959,6.4324,46.43,45.08,Clark,SD,2374
pv_rooftop_county_lmi_pct_gwh.21,3302.0002,43.1456,1525.0254,21.2743,49.31,46.18,Crenshaw,AL,21
pv_rooftop_county_lmi_pct_gwh.586,8954.0004,117.9533,3248.1278,50.3057,42.65,36.28,Nez Perce,ID,586
pv_rooftop_county_lmi_pct_gwh.593,19832.0002,275.6911,7841.1261,118.3383,42.92,39.54,Twin Falls,ID,593
pv_rooftop_county_lmi_pct_gwh.1079,2852.9995,32.2338,1356.9104,15.7393,48.83,47.56,Monroe,KY,1079
pv_rooftop_county_lmi_pct_gwh.1081,2372.0001,25.2641,1158.4572,12.7903,50.63,48.84,Morgan,KY,1081
pv_rooftop_county_lmi_pct_gwh.63,41100.0023,570.643,14858.1256,237.7434,41.66,36.15,Tuscaloosa,AL,63
pv_rooftop_county_lmi_pct_gwh.2782,189,1.9923,71.4,0.7527,37.78,37.78,Daggett,UT,2782
pv_rooftop_county_lmi_pct_gwh.1380,15297.9996,197.5539,5559.5112,82.3971,41.71,36.34,Rice,MN,1380
pv_rooftop_county_lmi_pct_gwh.3134,7601,103.7681,2956.0791,43.1206,41.55,38.89,Park,WY,3134
